source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC10940102,PMC10940102,Hospitality Work as Social Reproduction: Embodied and Emotional Labour during COVID-19.,"Jones C, White L, Slater T, Pluquailec J.",2024,10.1177/00380385231189190,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10940102.1/PMC10940102.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10940102/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/dbde8ee8633efa51bab26764b26c277f280446b20f010fa68242924f6cdf529a.pdf,dbde8ee8633efa51bab26764b26c277f280446b20f010fa68242924f6cdf529a,579391,2026-09-21,downloaded,200,
EPMC-PMC11210409,PMC11210409,Peer-to-peer sharing in public health interventions: strategies when people share health-related personal information on social media.,"Lindberg J, Lundgren AS.",2024,10.1080/17482631.2024.2367841,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11210409.1/PMC11210409.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11210409/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/622d8858295f94773a7318d3ccafb496349e26f930896aabd4e47cbc952dc454.pdf,622d8858295f94773a7318d3ccafb496349e26f930896aabd4e47cbc952dc454,329721,2026-09-21,downloaded,200,
EPMC-PMC12850718,PMC12850718,Best practice recommendation: advanced practice providers contract terms and negotiations.,"Scott C, Sackmaster S, Schembre D, Rice GM, Vicari J.",2023,10.1016/j.igie.2023.07.004,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12850718.1/PMC12850718.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12850718/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/27986aba3321155e9f59312fd7afb4d8d42f3a6ea9ac2e479908c6a2dd9adeca.pdf,27986aba3321155e9f59312fd7afb4d8d42f3a6ea9ac2e479908c6a2dd9adeca,163697,2026-09-21,downloaded,200,
EPMC-PMC10811276,PMC10811276,Condom Use at Last Sex and Sexual Negotiation Among Young African American Women in North Carolina: Context or Personal Agency.,"Osakwe CE, van der Drift I, Opper CA, Zule WA, Browne FA, Wechsberg WM.",2024,10.1007/s40615-023-01693-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10811276.319/PMC10811276.319.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10811276/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/903ea69d8157eb5c95f8bac233a7414e1ee07d7f6b99cbfa9443fc4cda3514fa.pdf,903ea69d8157eb5c95f8bac233a7414e1ee07d7f6b99cbfa9443fc4cda3514fa,104290,2026-09-21,downloaded,200,
EPMC-PMC10897493,PMC10897493,Sex ratios and gender norms: why both are needed to understand sexual conflict in humans.,"Hagen RV, Scelza BA.",2024,10.1017/ehs.2024.3,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10897493.1/PMC10897493.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10897493/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/98d5b148972369128981a2702418c1463e010b57bd3a7b5cea98d1fb7fce707a.pdf,98d5b148972369128981a2702418c1463e010b57bd3a7b5cea98d1fb7fce707a,425446,2026-09-21,downloaded,200,
EPMC-PMC12988359,PMC12988359,Trade-off hacking: Have the cake and eat it too? Turning competing interests into win-wins in data-driven food technology.,Ferroli F.,2025,10.12688/openreseurope.21771.2,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12988359.2/PMC12988359.2.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12988359/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d270b5209e1fa1050b1a32a3ecd9ec7ce94ad584ccc300fea5723b5907fb8072.pdf,d270b5209e1fa1050b1a32a3ecd9ec7ce94ad584ccc300fea5723b5907fb8072,447826,2026-09-21,downloaded,200,
EPMC-PMC12396806,PMC12396806,"Soft Skills, Strong Results: The Impact on Medical Representatives in the Saudi Pharmaceutical Sector.","Qashlan M, Halawany K, Ali M, Ahmad O, Halawani Z.",2025,10.4103/jrpp.jrpp_25_25,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12396806.1/PMC12396806.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12396806/,PubMed Central,cc by-nc-sa,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/492de1cddf81b0f2436a4a0883181d0524550c756ebe6a9ce8d84f7266d35d35.pdf,492de1cddf81b0f2436a4a0883181d0524550c756ebe6a9ce8d84f7266d35d35,897139,2026-09-21,downloaded,200,
EPMC-PMC10196696,PMC10196696,"Traditional Healing and Law in Contemporary Senegal: Legitimacies, Normativities and Practices.","Cloatre E, Ndoye T, Badji D, Diedhiou A.",2023,10.1177/09646639221122434,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC10196696.1/PMC10196696.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10196696/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/1ece10699501bff5ea1ccc096c8cd66712d0eedb43f11f9b9fec4f9cc9c58bb3.pdf,1ece10699501bff5ea1ccc096c8cd66712d0eedb43f11f9b9fec4f9cc9c58bb3,329994,2026-09-21,downloaded,200,
EPMC-PMC8477421,PMC8477421,European collaborations on medicine and vaccine procurement.,"Vogler S, Haasis MA, van den Ham R, Humbert T, Garner S, Suleman F.",2021,10.2471/blt.21.285761,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC8477421.1/PMC8477421.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8477421/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2d225f0ae2d5935f437d78941a66391a16d6397c405de132d7a3b1a45c021128.pdf,2d225f0ae2d5935f437d78941a66391a16d6397c405de132d7a3b1a45c021128,2449305,2026-09-21,downloaded,200,
EPMC-PMC11607957,PMC11607957,A look back at the strike by Mozambican doctors in 2013: what can we learn?,"Manguele ALJ, Craveiro I, Sidat M, Sengo DB, Cabral AJR, Ferrinho P.",2024,10.1186/s12913-024-11998-7,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11607957.1/PMC11607957.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11607957/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/6c8074d7fb90a2c5b7ace82152d79abba488c5f3614eca2aadc4810bc4e1a2e1.pdf,6c8074d7fb90a2c5b7ace82152d79abba488c5f3614eca2aadc4810bc4e1a2e1,1748666,2026-09-21,downloaded,200,
EPMC-PMC7274445,PMC7274445,"'I wanted to go, but they said wait': Mothers' bargaining power and strategies in care-seeking for ill newborns in Ethiopia.","Onarheim KH, Moland KM, Molla M, Miljeteig I.",2020,10.1371/journal.pone.0233594,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC7274445.1/pone.0233594.s001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7274445/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/69f058ccd26d72e3a9b068e4f565049d2a96e544db7cbd6f49670c68eb69074a.pdf,69f058ccd26d72e3a9b068e4f565049d2a96e544db7cbd6f49670c68eb69074a,4253491,2026-09-21,downloaded,200,
EPMC-PMC11251434,PMC11251434,Advancing early access policies for innovative cancer drugs: a scoping review and explorative analysis in the Italian setting.,"d'Errico M, Giannarelli D, d'Angela D, Pinto C, Polistena B, Spandonaro F.",2024,10.1080/20523211.2024.2377697,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11251434.1/PMC11251434.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11251434/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/f14b3827cc84a4666a8bf773a9914171da9a3d4997afd6035d193bdaf71706ae.pdf,f14b3827cc84a4666a8bf773a9914171da9a3d4997afd6035d193bdaf71706ae,542057,2026-09-21,downloaded,200,
EPMC-PMC11076582,PMC11076582,Objective numeracy exacerbates framing effects from decision-making under political risk.,"Fitz EB, Stecuła DA, Hitt MP, Saunders KL.",2024,10.1038/s41598-024-61099-y,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC11076582.1/PMC11076582.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11076582/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/f0707bae8d694284cff0e281db86b6f29d341c79155ebf61f5c373cec887dd83.pdf,f0707bae8d694284cff0e281db86b6f29d341c79155ebf61f5c373cec887dd83,1996856,2026-09-21,downloaded,200,
EPMC-PMC12744007,PMC12744007,"""Have to Fight the Demon"": Veteran Type 2 Diabetes Mellitus Behavioral Self-Management and Diabetes Specific Risk-Taking Behaviors.","Roman Jones J, Hart S, Crowley MJ, Bosworth HB, Shapiro AS, Eldridge MR, Whitfield CL, Howard T, Jeffreys AS, Coffman CJ, McConnell E, Barcinas S, Lewinski AA.",2025,10.1177/21501319251391012,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),https://pmc-oa-opendata.s3.amazonaws.com/PMC12744007.1/PMC12744007.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12744007/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/574e0a6a9e5d4fdda729009692827ae11dde94881106f6a7aa0e601a20cfde01.pdf,574e0a6a9e5d4fdda729009692827ae11dde94881106f6a7aa0e601a20cfde01,628925,2026-09-21,downloaded,200,
EPMC-PMC11724790,PMC11724790,"Managed Entry Agreements for High-Cost, One-Off Potentially Curative Therapies: A Framework and Calculation Tool to Determine Their Suitability.","Callenbach MHE, Vreman RA, Leopold C, Mantel-Teeuwisse AK, Goettsch WG.",2025,10.1007/s40273-024-01433-4,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11724790/,PubMed Central,cc by-nc,,,,2026-09-23,failed,,"ConnectionError: HTTPSConnectionPool(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Max retries exceeded with url: /?list-type=2&prefix=PMC11724790. (Caused by NewConnectionError(""HTTPSConnection(host='pmc-oa-opendata.s3.amazonaws.com', port=443): Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host""))"
EPMC-PMC11056081,PMC11056081,Dealing with dissent from the medical ranks: Public health authorities and COVID-19 communication.,"Ihlen Ø, Vranic A.",2024,10.1177/09636625231204563,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11056081/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(173673 bytes read, 385106 more expected)', IncompleteRead(173673 bytes read, 385106 more expected))"
EPMC-PMC10990191,PMC10990191,COVID-19 and its impact on the profit of mango value chain actors.,"Onumah EE, Ketadzo B, Adaku AA, Onumah JA, Addey Owusu P.",2024,10.1371/journal.pone.0299572,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC10990191/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(208488 bytes read, 1185019 more expected)', IncompleteRead(208488 bytes read, 1185019 more expected))"
EPMC-PMC11458152,PMC11458152,Micro-nanoplastics and cardiovascular diseases: evidence and perspectives.,"Prattichizzo F, Ceriello A, Pellegrini V, La Grotta R, Graciotti L, Olivieri F, Paolisso P, D'Agostino B, Iovino P, Balestrieri ML, Rajagopalan S, Landrigan PJ, Marfella R, Paolisso G.",2024,10.1093/eurheartj/ehae552,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11458152/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(399957 bytes read, 370184 more expected)', IncompleteRead(399957 bytes read, 370184 more expected))"
EPMC-PMC9918802,PMC9918802,"The price, efficacy, and safety of within-class targeted anticancer medicines between domestic and imported drugs in China: a comparative analysis.","Luo X, Du X, Huang L, Guo Q, Tan R, Zhou Y, Li Z, Xue X, Li T, Le K, Qian F, Chow SC, Yang Y.",2023,10.1016/j.lanwpc.2022.100670,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC9918802/,PubMed Central,cc by-nc-nd,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(139542 bytes read, 1634924 more expected)', IncompleteRead(139542 bytes read, 1634924 more expected))"
EPMC-PMC12160828,PMC12160828,Power dynamics and intersectoral collaboration for health in low- and middle-income countries: a realist review.,"Aivalli P, Dada S, Gilmore B, Srinivas PN, De Brún A.",2025,10.1093/heapol/czaf022,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC12160828/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(173670 bytes read, 8991650 more expected)', IncompleteRead(173670 bytes read, 8991650 more expected))"
EPMC-PMC11886842,PMC11886842,Development partner influence on domestic health financing contributions in Senegal: a mixed-methods case study.,"Federspiel F, Borghi J, Mbaye EM, Jensen HT, Martinez Alvarez M.",2025,10.1093/heapol/czae110,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11886842/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(11727659 bytes read, 13437999 more expected)', IncompleteRead(11727659 bytes read, 13437999 more expected))"
EPMC-PMC11317230,PMC11317230,Investigating the performance of soft robotic adaptive feet with longitudinal and transverse arches.,"Pace A, Grioli G, Ghezzi A, Bicchi A, Catalano MG.",2024,10.3389/frobt.2024.1375515,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11317230/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(3220069 bytes read, 50642233 more expected)', IncompleteRead(3220069 bytes read, 50642233 more expected))"
EPMC-PMC11459323,PMC11459323,Learning from the Montreal Protocol to improve the global governance of antimicrobial resistance.,"Nanyangwe-Moyo T, Fezza GC, Rogers Van Katwyk S, Hoffman SJ, Ruckert A, Orubu S, Poirier MJ.",2024,10.1136/bmjgh-2024-015690,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11459323/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(708398 bytes read, 617382 more expected)', IncompleteRead(708398 bytes read, 617382 more expected))"
EPMC-PMC10116091,PMC10116091,Teachers' negotiation of the cross-curricular concept of student digital competence.,Löfving C.,2023,10.1007/s10639-023-11800-x,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC10116091/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(586542 bytes read, 503911 more expected)', IncompleteRead(586542 bytes read, 503911 more expected))"
EPMC-PMC10452934,PMC10452934,"A National Cancer Grid pooled procurement initiative, India.","Pramesh CS, Sengar M, Patankar S, Chinnaswamy G, Gupta S, Vijayakumar M, Sood S, Sathe AN, Radhakrishnan V, Ganesan P, Mallavarapu KM, Badwe RA.",2023,10.2471/blt.23.289714,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC10452934/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(1601674 bytes read, 725299 more expected)', IncompleteRead(1601674 bytes read, 725299 more expected))"
EPMC-PMC10440557,PMC10440557,Agile meeting method for building intelligent decision support systems.,"Pate Santos GN, Lucena CJP.",2023,10.1016/j.mex.2023.102311,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC10440557/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(556628 bytes read, 2183012 more expected)', IncompleteRead(556628 bytes read, 2183012 more expected))"
EPMC-PMC11464405,PMC11464405,The history of the European Neurological Society (1986-2014)-10 years later.,"Toyka KV, Krarup C, Steck A, Said G, Argov Z, van Gijn J, Ferro J, Comi G, Bassetti CLA.",2024,10.1111/ene.16440,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11464405/,PubMed Central,cc by-nc,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(823642 bytes read, 914250 more expected)', IncompleteRead(823642 bytes read, 914250 more expected))"
EPMC-PMC12319779,PMC12319779,Can I have your data? Recommendations and practical tips for sharing neuroimaging data upon a direct personal request.,"Jwa AS, Norgaard M, Poldrack RA.",2025,10.1162/imag_a_00508,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC12319779/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(591464 bytes read, 941242 more expected)', IncompleteRead(591464 bytes read, 941242 more expected))"
EPMC-PMC11617574,PMC11617574,Women's empowerment and current contraceptive use in Pakistan: informed by theory of gender and power.,"Kumari B, Do M, Madkour AS, Wisniewski JM.",2024,10.3389/fgwh.2024.1360052,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11617574/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(19287653 bytes read, 15563949 more expected)', IncompleteRead(19287653 bytes read, 15563949 more expected))"
EPMC-PMC11753009,PMC11753009,'Piloting a framework for analysing the public contributions to R&D: new antibiotics in focus'.,"Schmidt L, Sehic O, Theuretzbacher U, Fabian D, Wild C.",2025,10.1080/20523211.2024.2449045,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11753009/,PubMed Central,cc by-nc,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(539241 bytes read, 46057 more expected)', IncompleteRead(539241 bytes read, 46057 more expected))"
EPMC-PMC11957553,PMC11957553,Profit shifting from Nigeria to Europe: The impact on human rights.,"Etter-Phoya R, Murray S, Hall S, Masiya M, O'Hare B.",2025,10.1371/journal.pgph.0004218,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11957553/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(871702 bytes read, 273341 more expected)', IncompleteRead(871702 bytes read, 273341 more expected))"
EPMC-PMC11348157,PMC11348157,Our Journey from Individual Efforts to Nationwide Support: Implementing Newborn Screening for Spinal Muscular Atrophy in Serbia.,"Brkušanin M, Garai N, Karanović J, Šljivančanin Jakovljević T, Dimitrijević A, Jovanović K, Mitrović TL, Miković Ž, Brajušković G, Nikolić DM, Savić-Pavićević D.",2024,10.3390/ijns10030057,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:negotiation OR TITLE_ABS:negotiations OR TITLE_ABS:bargaining),,https://pmc.ncbi.nlm.nih.gov/articles/PMC11348157/,PubMed Central,cc by,,,,2026-09-23,failed,200,"ChunkedEncodingError: ('Connection broken: IncompleteRead(384279 bytes read, 608699 more expected)', IncompleteRead(384279 bytes read, 608699 more expected))"
