source_id,pmcid,title,authors,year,doi,query,pdf_url,landing_url,host_source,license,file_path,sha256,file_size_bytes,access_date,access_status,http_status,error
EPMC-PMC12511484,PMC12511484,Function Over Form: A Longitudinal Study of Predictors and Mediation Pathways for Disordered Eating in Elite Athletes.,"Fatt SJ, Hay P, George E, Jeacocke N, Rogers K, Mitchison D.",2025,10.1186/s40798-025-00920-y,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12511484.1/PMC12511484.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12511484/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a36ba16709c22d4f02088c6946f2bb4358d7cbd104735f2a3c2257ca5e8b54ac.pdf,a36ba16709c22d4f02088c6946f2bb4358d7cbd104735f2a3c2257ca5e8b54ac,1575343,2026-09-23,downloaded,200,
EPMC-PMC12625623,PMC12625623,Insights into the lactylation-immune regulatory axis as a mechanistic bridge in migraine pathophysiology.,"Hou Z, Chen C.",2025,10.1186/s10194-025-02208-8,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12625623.1/PMC12625623.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12625623/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/426b56f98143921cb69f6dac43c19a06b55a3e593ca4d1a0f5da99f917585084.pdf,426b56f98143921cb69f6dac43c19a06b55a3e593ca4d1a0f5da99f917585084,552904,2026-09-23,downloaded,200,
EPMC-PMC12751160,PMC12751160,Dairy consumption and cardiovascular disease risk: a multi-level analysis with inflammatory biomarker mediation.,"Ma D, Cheng X, Fang Q, Ni S, Wang F, Hu P.",2025,10.1186/s12986-025-01060-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12751160.1/PMC12751160.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12751160/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d34ec8ea174f0cfa994748e13a2f0fb84a36e9ebc1af7d58e828b96655e19c6f.pdf,d34ec8ea174f0cfa994748e13a2f0fb84a36e9ebc1af7d58e828b96655e19c6f,6708847,2026-09-23,downloaded,200,
EPMC-PMC12330781,PMC12330781,The Longitudinal Association Between Chronic Back Pain and Cognitive Decline in Older Adults With Mediation Analysis: An Analysis of Four Population-Based Databases.,"Huang FF, Zhang Y, Liu L, Hsu CL, Chung R, Wu W, Zheng DKY, Xiong Z, Chang JR, Zheng Y, Ferreira ML, Ferreira PH, Amy FU, Zoubi FAL, Leong HT, Wong AYL.",2025,10.1002/ejp.70084,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12330781.1/PMC12330781.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12330781/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/fc3b19c6f9c0869955a7ed2968ce53a53ef94065a3b4cc6116223244b3d04d58.pdf,fc3b19c6f9c0869955a7ed2968ce53a53ef94065a3b4cc6116223244b3d04d58,424775,2026-09-23,downloaded,200,
EPMC-PMC12022894,PMC12022894,Mediation Analysis of the Social Isolation Between Stigma and Return-To-Work Readiness Among Young and Middle-Aged Patients With Stroke in China.,"Zhang S, Fang Y, Tu H, He G.",2025,10.1002/nop2.70231,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12022894.1/PMC12022894.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12022894/,PubMed Central,cc by-nc,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/ba8c950b6fec4fec2ec334794d183387668f411d286d236433c25f554a7c5288.pdf,ba8c950b6fec4fec2ec334794d183387668f411d286d236433c25f554a7c5288,348924,2026-09-23,downloaded,200,
EPMC-PMC12382393,PMC12382393,General attachment and behavioral problem among Chinese adolescents: a serial multiple mediation model.,"Cao Y, Zhang H, Cao X, Wang D.",2025,10.3389/fpsyg.2025.1621111,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12382393.1/PMC12382393.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12382393/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/69bfda14d9cfabee3b3e4ab3b47fe97c8c404d46ba18d3f06425eddf77162aa5.pdf,69bfda14d9cfabee3b3e4ab3b47fe97c8c404d46ba18d3f06425eddf77162aa5,725709,2026-09-23,downloaded,200,
EPMC-PMC12313572,PMC12313572,The effect of exercise self-efficacy on exercise participation among Chinese university students: chain mediation of interest in sport learning and procrastination behavior.,"Yong J, Fan W.",2025,10.3389/fpsyg.2025.1605854,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12313572.1/PMC12313572.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12313572/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/f0ce66bcf6fa5c6d2ede4bc9e7e050e3dd9b6a4f7e9e66996333a350b71c451a.pdf,f0ce66bcf6fa5c6d2ede4bc9e7e050e3dd9b6a4f7e9e66996333a350b71c451a,443279,2026-09-23,downloaded,200,
EPMC-PMC12648964,PMC12648964,Comparative analysis of dietary patterns and depression risk: significant inverse association with HEI-2015 and mediating role of BMI.,"Wang Z, Fang L, Shi F, Cui Q, Zhou X.",2025,10.3389/fnut.2025.1680741,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12648964.1/PMC12648964.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12648964/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d0c28d290cf42a8f5e166f6196b42b1705317f69a290ca1f10b64c341a6e5c7e.pdf,d0c28d290cf42a8f5e166f6196b42b1705317f69a290ca1f10b64c341a6e5c7e,1364507,2026-09-23,downloaded,200,
EPMC-PMC12240764,PMC12240764,The relationship between physical exercise and suicidal ideation in college students: chain mediating effect of basic psychological needs satisfaction and sense of meaning in life.,"Ou Y, Guo K, Cheng Y.",2025,10.3389/fpsyg.2025.1450031,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12240764.1/PMC12240764.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12240764/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/69a79a4d3b320c750e5ac6848df402de516795e49360155ef22a194fea9e2640.pdf,69a79a4d3b320c750e5ac6848df402de516795e49360155ef22a194fea9e2640,423507,2026-09-23,downloaded,200,
EPMC-PMC12613713,PMC12613713,What makes university students accept generative artificial intelligence? A moderated mediation model.,"Türk N, Batuk B, Kaya A, Yıldırım O.",2025,10.1186/s40359-025-03559-2,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12613713.1/PMC12613713.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12613713/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/0d7f9360bd704fa25e7d1ef626eb00a42327d1971235d1e1aa77269e5f6cb0d1.pdf,0d7f9360bd704fa25e7d1ef626eb00a42327d1971235d1e1aa77269e5f6cb0d1,1620312,2026-09-23,downloaded,200,
EPMC-PMC12659098,PMC12659098,Social isolation and lung function in middle-aged and older adults: identifying modifiable pathways across two populations.,"Du Y, Ni X, Zhao Z, Yuan C, Ran X, Cui X, Ma H, Ding L.",2025,10.1186/s12889-025-25292-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12659098.1/PMC12659098.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12659098/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/61223656a2b09109ec68b64655cbe9ef0c58a32bb7ac1c70131221f1331ae0f6.pdf,61223656a2b09109ec68b64655cbe9ef0c58a32bb7ac1c70131221f1331ae0f6,1644591,2026-09-23,downloaded,200,
EPMC-PMC12171020,PMC12171020,The impact of physical activities on adolescents' rule consciousness: the chain mediation effect of friendship quality and emotional intelligence.,"Peng J, Cao L, Zhou D.",2025,10.3389/fpubh.2025.1581016,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12171020.1/PMC12171020.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12171020/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/893a5803b64c605e0d3549d7aa845fe3d61037e33834de330b61b8cede93602a.pdf,893a5803b64c605e0d3549d7aa845fe3d61037e33834de330b61b8cede93602a,975083,2026-09-23,downloaded,200,
EPMC-PMC12506930,PMC12506930,Mindfulness and trauma recovery among internally displaced individuals: the mediating role of distress tolerance in a cross-sectional mediation model.,"Aldbyani A, Alhimaidi A, Chuanxia Z.",2025,10.3389/fpsyg.2025.1677965,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12506930.1/PMC12506930.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12506930/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/712d87755db28f1348b74bf9c89a784a069b27fed96d60cc34c1f80fdeac2165.pdf,712d87755db28f1348b74bf9c89a784a069b27fed96d60cc34c1f80fdeac2165,295297,2026-09-23,downloaded,200,
EPMC-PMC12606307,PMC12606307,Diminished lung function mediating the associations between blood levels of volatile organic compounds and respiratory morbidity and mortality.,"Chen Q, Zeng Z, Liu S, Zhou A, Chen H, Zou Y, Xu Y.",2025,10.1038/s41598-025-23017-8,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12606307.1/PMC12606307.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12606307/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/2289bbb5e87eff8e03dbec000751a1e88f61ec44e1220a34b402fabd1e8077e0.pdf,2289bbb5e87eff8e03dbec000751a1e88f61ec44e1220a34b402fabd1e8077e0,1705174,2026-09-23,downloaded,200,
EPMC-PMC12148183,PMC12148183,The impact of physical exercise on university students' life satisfaction: The chain mediation effects of general self-efficacy and health literacy.,"Ye YP, Qin GY, Zhang X, Han SS, Li B, Zhou N, Liu Q, Li CX, Zhang YS, Shao QQ.",2025,10.1371/journal.pone.0325835,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12148183.1/PMC12148183.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12148183/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/59c6e96f4f13553af04e142be6aab6c9401c3a63b70479b6aadeca0efa8942c3.pdf,59c6e96f4f13553af04e142be6aab6c9401c3a63b70479b6aadeca0efa8942c3,618526,2026-09-23,downloaded,200,
EPMC-PMC12513428,PMC12513428,Mediating role of food web structure in linking diversity to multidimensional stability: Evidence from global marine ecosystems.,"Feng J, Wan X, Wang R, Li S, Wei M, Dakos V, Llope M, Lu X, Stenseth NC.",2025,10.1126/sciadv.adv3841,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12513428.1/sciadv.adv3841_sm.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12513428/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a543fccb3166ded5c94ee5a0d3335cfc766e88ead46fea772b2c299561087156.pdf,a543fccb3166ded5c94ee5a0d3335cfc766e88ead46fea772b2c299561087156,1207328,2026-09-23,downloaded,200,
EPMC-PMC12539947,PMC12539947,[Mental Health Literacy: German version of a modified Mental Health Literacy Scale (MHLS-DE) - Psychometric evaluation and predictive factors].,"Sammer G, Höhler P, Jung A, Mulert C.",2025,10.1055/a-2694-5684,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12539947.1/PMC12539947.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12539947/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d3319d0f6232be73395f6c615efa2b601fddc81c19822dbc0247769be4aee42d.pdf,d3319d0f6232be73395f6c615efa2b601fddc81c19822dbc0247769be4aee42d,537153,2026-09-23,downloaded,200,
EPMC-PMC12808824,PMC12808824,Effects of mental disorders on the relationship between physical activity and bone markers among depressed patients in Germany.,"Houtenbos S, He Y, Block A, Wippert PM.",2026,10.1016/j.pmedr.2025.103364,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12808824.1/PMC12808824.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12808824/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/73519c676f72d3cfa433f4388aab335a2fb5a6d4c50026565beb71e3c38f6746.pdf,73519c676f72d3cfa433f4388aab335a2fb5a6d4c50026565beb71e3c38f6746,737149,2026-09-23,downloaded,200,
EPMC-PMC12514262,PMC12514262,The impact of ecocentric leadership on organizational green innovation examining the serial mediation of green knowledge sharing and ambidexterity.,"Zada M, Abdalla AA, Contreras-Barraza N, Vega-Muñoz A.",2025,10.1038/s41598-025-07512-6,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12514262.1/PMC12514262.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12514262/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/41cb91a89de0dbf66723e59fd5202c49f2040d1487f7897faf716a02166b4e1e.pdf,41cb91a89de0dbf66723e59fd5202c49f2040d1487f7897faf716a02166b4e1e,2205029,2026-09-23,downloaded,200,
EPMC-PMC12553147,PMC12553147,The association between serum HbA1c and infected pancreatic necrosis in acute necrotizing pancreatitis.,"Wang X, Luo Y, Li G, Liu D, Zhang J, Zhou J, Ye B, Mao W, Ke L, Liu Y, Li W, Tong Z.",2025,10.1186/s12876-025-04324-w,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12553147.1/PMC12553147.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12553147/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/aac789338089b4890d8da01598f91d146dbb24e7c28b329b4550b0ded13f01a9.pdf,aac789338089b4890d8da01598f91d146dbb24e7c28b329b4550b0ded13f01a9,1846216,2026-09-23,downloaded,200,
EPMC-PMC12024221,PMC12024221,How Can General Self-Efficacy Facilitate Undergraduates' Employability? A Multiple Mediation Model.,"Tan J, Li J, Yi X.",2025,10.3390/bs15040514,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12024221.1/PMC12024221.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12024221/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/8b8f63aa2688c45a7584f3e039dbd4a7d20cde9602808a0e3b59bbc3c3df85c9.pdf,8b8f63aa2688c45a7584f3e039dbd4a7d20cde9602808a0e3b59bbc3c3df85c9,504889,2026-09-23,downloaded,200,
EPMC-PMC12454322,PMC12454322,Adaptiveness of dark personalities: psychopathy and sadism have opposite associations with fertility.,"Međedović J, Hromatko I.",2025,10.3389/fpsyg.2025.1644767,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12454322.1/PMC12454322.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12454322/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/d3abf20a1fb2e222b4df7112928d706572005a7d259f9c55d2f342d7a327dd61.pdf,d3abf20a1fb2e222b4df7112928d706572005a7d259f9c55d2f342d7a327dd61,264280,2026-09-23,downloaded,200,
EPMC-PMC12465812,PMC12465812,Mediation of fasting blood glucose between relative muscle strength and hypertension: insights from two cohorts.,"Wang P, Huang L, Zhu Z, Hu X, Wu B, Yang X.",2025,10.1186/s13098-025-01949-5,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12465812.1/PMC12465812.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12465812/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/9d663718eb7fbe1bf7aa2457f00a4c80584f0cce5bb2e7fd8d41b15204464737.pdf,9d663718eb7fbe1bf7aa2457f00a4c80584f0cce5bb2e7fd8d41b15204464737,1775140,2026-09-23,downloaded,200,
EPMC-PMC12510324,PMC12510324,Role of OAF and smoking initiation in COPD risk: Insights from Mendelian randomization.,"You F, Xu K, Chen G, Chen S, Yuan Q, Sun B.",2025,10.18332/tid/210379,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12510324.1/TID-23-151-s1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12510324/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/5a249bfb070e0af9c5f5630a312f49d76ec2b1b8a9d9cc346be33bebb89b52f5.pdf,5a249bfb070e0af9c5f5630a312f49d76ec2b1b8a9d9cc346be33bebb89b52f5,17528945,2026-09-23,downloaded,200,
EPMC-PMC12529786,PMC12529786,The mediating role of isolation and marginalization in the effect of trust in school principals on organizational commitment: physical education and sports teachers.,"Seçer E, Malli AY, Eki̇nci̇ HB, Esentürk OK.",2025,10.1186/s40359-025-03504-3,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12529786.1/PMC12529786.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12529786/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/3370c99e32ec962f44630077d95cd61611b561a1208e1e62ce4090003896f8ff.pdf,3370c99e32ec962f44630077d95cd61611b561a1208e1e62ce4090003896f8ff,1342294,2026-09-23,downloaded,200,
EPMC-PMC12838734,PMC12838734,Subtype-Specific Brain Atrophy and White Matter Alterations in Mild Cognitive Impairment.,"Wei L, Lu J, Li X, Yang H, Wang H, Zhu Z, Chen J, Zhang B.",2025,10.3390/brainsci16010051,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12838734.1/PMC12838734.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12838734/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/8e4d4ac4f7d56e69246096741212f07a9d95973403a2b345eb3e07e5fdba581d.pdf,8e4d4ac4f7d56e69246096741212f07a9d95973403a2b345eb3e07e5fdba581d,3052996,2026-09-23,downloaded,200,
EPMC-PMC12547078,PMC12547078,Impact of Blood Pressure Across the Life Course on Arterial Stiffness in Midlife: The Mediating Role of Metabolic Factors.,"Wang Y, Liu SQ, Niu ZJ, Chang MK, Du MF, Jia H, Sun Y, Wang D, Hu GL, Man ZY, Chu C, Zhang T, Zhang X, Yan Y, Guo TS, Wang RY, Zuo SH, Li H, Chen L, Xiong Y, Tian ZM, Lip GYH, Yuan ZY, Kang YM, Lu Y, Mu JJ.",2025,10.1002/mco2.70440,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12547078.1/PMC12547078.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12547078/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/9000a35d0f5ca80ba1389e8c0cd0145b6b638795009d444e32d0f560c1705473.pdf,9000a35d0f5ca80ba1389e8c0cd0145b6b638795009d444e32d0f560c1705473,1777806,2026-09-23,downloaded,200,
EPMC-PMC12427602,PMC12427602,"The impact of sleep duration, depressive symptoms, and cognitive function on daily activity among Chinese older adults: a serial multiple mediation model.","Sun J, Li H, Deng J, Liu J, Hu N, Liu H, Fan Y, Shi L.",2025,10.7189/jogh.15.04267,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12427602.1/jogh-15-04267-s001.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12427602/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/a054d178ad4f771b5b43ca5724839f90626fbfa5e4b6cf1d04a762693ddd5f71.pdf,a054d178ad4f771b5b43ca5724839f90626fbfa5e4b6cf1d04a762693ddd5f71,348389,2026-09-23,downloaded,200,
EPMC-PMC12729290,PMC12729290,Breaking the Silence: Willingness to Intervene in Cases of Intimate Partner Violence.,"Hober N, Erčulj VI.",2025,10.3390/bs15121680,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12729290.1/PMC12729290.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12729290/,PubMed Central,cc by,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/0c8f186650574409599ec5bf7e044cd5d44bf4e0343386539799154e9610c9df.pdf,0c8f186650574409599ec5bf7e044cd5d44bf4e0343386539799154e9610c9df,591611,2026-09-23,downloaded,200,
EPMC-PMC12552979,PMC12552979,Working memory-related brain activations and deactivations linked with adolescent substance use via alexithymia.,"Sutherland BD, Hill-Bowen LD, Trucco EM, Laird AR, Sutherland MT.",2025,10.1016/j.dcn.2025.101634,OPEN_ACCESS:Y AND FIRST_PDATE:[1900-01-01 TO 2025-12-31] AND (TITLE_ABS:mediation),https://pmc-oa-opendata.s3.amazonaws.com/PMC12552979.1/PMC12552979.1.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC12552979/,PubMed Central,cc by-nc-nd,C:/Users/Krishna/Documents/Codex/2026-09-20/x20/work/donna-experts-data/negotiations/PAPERS_BULK/92e20d0a5ae984204ad517f773fcff6c07d27b5899a9fb6f2066b0ac35e98138.pdf,92e20d0a5ae984204ad517f773fcff6c07d27b5899a9fb6f2066b0ac35e98138,4129007,2026-09-23,downloaded,200,
